case_id,deleted_path,deletion_type,deletion_reason,replacement_or_policy,notes
CONS_0007,cases/CONS/CONS_0007/sql/negatives,nested_sql_compatibility,direct sql/neg_01.sql created and referenced,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
CONS_0007,cases/CONS/CONS_0007/schema/postgres,case_local_engine_schema,copied to external schema package and schema_ref updated,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
CONS_0007,cases/CONS/CONS_0007/schema/mysql,case_local_engine_schema,copied to external schema package and schema_ref updated,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
CONS_0007,cases/CONS/CONS_0007/schema/spark,case_local_engine_schema,copied to external schema package and schema_ref updated,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
CONS_0007,cases/CONS/CONS_0007/evidence,static_case_evidence,regeneration-first evidence_policy adopted,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
CONS_0007,cases/CONS/CONS_0007/metadata,legacy_metadata,stable metadata represented in manifest/project control sources,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
CONS_0007,cases/CONS/CONS_0007/notes,legacy_notes,public README and manifest capture current clean v2 status,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
CONS_0007,cases/CONS/CONS_0007/data,legacy_data_profile,source-as-oracle witness and external schema profile cover runtime policy,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
CONS_0007,cases/CONS/CONS_0007/validation/run_postgres_validation.sh,legacy_engine_validation_script,v2 thin wrappers replace old engine-specific entrypoints,validation/run_validation.sh and validation/run_plan_collection.sh fail closed pending shared runner,old script no longer referenced by manifest/README/wrappers
CONS_0007,cases/CONS/CONS_0007/validation/run_mysql_validation.sh,legacy_engine_validation_script,v2 thin wrappers replace old engine-specific entrypoints,validation/run_validation.sh and validation/run_plan_collection.sh fail closed pending shared runner,old script no longer referenced by manifest/README/wrappers
CONS_0007,cases/CONS/CONS_0007/validation/run_spark_validation.sh,legacy_engine_validation_script,v2 thin wrappers replace old engine-specific entrypoints,validation/run_validation.sh and validation/run_plan_collection.sh fail closed pending shared runner,old script no longer referenced by manifest/README/wrappers
CONS_0007,cases/CONS/CONS_0007/validation/run_postgres_plan_collection.sh,legacy_engine_validation_script,v2 thin wrappers replace old engine-specific entrypoints,validation/run_validation.sh and validation/run_plan_collection.sh fail closed pending shared runner,old script no longer referenced by manifest/README/wrappers
CONS_0007,cases/CONS/CONS_0007/validation/run_mysql_plan_collection.sh,legacy_engine_validation_script,v2 thin wrappers replace old engine-specific entrypoints,validation/run_validation.sh and validation/run_plan_collection.sh fail closed pending shared runner,old script no longer referenced by manifest/README/wrappers
CONS_0007,cases/CONS/CONS_0007/validation/run_spark_plan_collection.sh,legacy_engine_validation_script,v2 thin wrappers replace old engine-specific entrypoints,validation/run_validation.sh and validation/run_plan_collection.sh fail closed pending shared runner,old script no longer referenced by manifest/README/wrappers
CONS_0009,cases/CONS/CONS_0009/sql/positives,nested_sql_compatibility,direct sql/pos_01.sql created and referenced,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
CONS_0009,cases/CONS/CONS_0009/sql/negatives,nested_sql_compatibility,direct sql/neg_01.sql created and referenced,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
CONS_0009,cases/CONS/CONS_0009/schema/postgres,case_local_engine_schema,copied to external schema package and schema_ref updated,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
CONS_0009,cases/CONS/CONS_0009/schema/mysql,case_local_engine_schema,copied to external schema package and schema_ref updated,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
CONS_0009,cases/CONS/CONS_0009/schema/spark,case_local_engine_schema,copied to external schema package and schema_ref updated,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
CONS_0009,cases/CONS/CONS_0009/evidence,static_case_evidence,regeneration-first evidence_policy adopted,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
CONS_0009,cases/CONS/CONS_0009/metadata,legacy_metadata,stable metadata represented in manifest/project control sources,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
CONS_0009,cases/CONS/CONS_0009/notes,legacy_notes,public README and manifest capture current clean v2 status,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
CONS_0009,cases/CONS/CONS_0009/data,legacy_data_profile,source-as-oracle witness and external schema profile cover runtime policy,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
CONS_0009,cases/CONS/CONS_0009/validation/run_postgres_validation.sh,legacy_engine_validation_script,v2 thin wrappers replace old engine-specific entrypoints,validation/run_validation.sh and validation/run_plan_collection.sh fail closed pending shared runner,old script no longer referenced by manifest/README/wrappers
CONS_0009,cases/CONS/CONS_0009/validation/run_mysql_validation.sh,legacy_engine_validation_script,v2 thin wrappers replace old engine-specific entrypoints,validation/run_validation.sh and validation/run_plan_collection.sh fail closed pending shared runner,old script no longer referenced by manifest/README/wrappers
CONS_0009,cases/CONS/CONS_0009/validation/run_spark_validation.sh,legacy_engine_validation_script,v2 thin wrappers replace old engine-specific entrypoints,validation/run_validation.sh and validation/run_plan_collection.sh fail closed pending shared runner,old script no longer referenced by manifest/README/wrappers
CONS_0009,cases/CONS/CONS_0009/validation/run_postgres_plan_collection.sh,legacy_engine_validation_script,v2 thin wrappers replace old engine-specific entrypoints,validation/run_validation.sh and validation/run_plan_collection.sh fail closed pending shared runner,old script no longer referenced by manifest/README/wrappers
CONS_0009,cases/CONS/CONS_0009/validation/run_mysql_plan_collection.sh,legacy_engine_validation_script,v2 thin wrappers replace old engine-specific entrypoints,validation/run_validation.sh and validation/run_plan_collection.sh fail closed pending shared runner,old script no longer referenced by manifest/README/wrappers
CONS_0009,cases/CONS/CONS_0009/validation/run_spark_plan_collection.sh,legacy_engine_validation_script,v2 thin wrappers replace old engine-specific entrypoints,validation/run_validation.sh and validation/run_plan_collection.sh fail closed pending shared runner,old script no longer referenced by manifest/README/wrappers
CONS_0010,cases/CONS/CONS_0010/sql/positives,nested_sql_compatibility,direct sql/pos_01.sql created and referenced,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
CONS_0010,cases/CONS/CONS_0010/sql/negatives,nested_sql_compatibility,direct sql/neg_01.sql created and referenced,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
CONS_0010,cases/CONS/CONS_0010/schema/postgres,case_local_engine_schema,copied to external schema package and schema_ref updated,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
CONS_0010,cases/CONS/CONS_0010/schema/mysql,case_local_engine_schema,copied to external schema package and schema_ref updated,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
CONS_0010,cases/CONS/CONS_0010/schema/spark,case_local_engine_schema,copied to external schema package and schema_ref updated,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
CONS_0010,cases/CONS/CONS_0010/evidence,static_case_evidence,regeneration-first evidence_policy adopted,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
CONS_0010,cases/CONS/CONS_0010/metadata,legacy_metadata,stable metadata represented in manifest/project control sources,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
CONS_0010,cases/CONS/CONS_0010/notes,legacy_notes,public README and manifest capture current clean v2 status,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
CONS_0010,cases/CONS/CONS_0010/data,legacy_data_profile,source-as-oracle witness and external schema profile cover runtime policy,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
CONS_0010,cases/CONS/CONS_0010/validation/run_postgres_validation.sh,legacy_engine_validation_script,v2 thin wrappers replace old engine-specific entrypoints,validation/run_validation.sh and validation/run_plan_collection.sh fail closed pending shared runner,old script no longer referenced by manifest/README/wrappers
CONS_0010,cases/CONS/CONS_0010/validation/run_mysql_validation.sh,legacy_engine_validation_script,v2 thin wrappers replace old engine-specific entrypoints,validation/run_validation.sh and validation/run_plan_collection.sh fail closed pending shared runner,old script no longer referenced by manifest/README/wrappers
CONS_0010,cases/CONS/CONS_0010/validation/run_spark_validation.sh,legacy_engine_validation_script,v2 thin wrappers replace old engine-specific entrypoints,validation/run_validation.sh and validation/run_plan_collection.sh fail closed pending shared runner,old script no longer referenced by manifest/README/wrappers
CONS_0010,cases/CONS/CONS_0010/validation/run_postgres_plan_collection.sh,legacy_engine_validation_script,v2 thin wrappers replace old engine-specific entrypoints,validation/run_validation.sh and validation/run_plan_collection.sh fail closed pending shared runner,old script no longer referenced by manifest/README/wrappers
CONS_0010,cases/CONS/CONS_0010/validation/run_mysql_plan_collection.sh,legacy_engine_validation_script,v2 thin wrappers replace old engine-specific entrypoints,validation/run_validation.sh and validation/run_plan_collection.sh fail closed pending shared runner,old script no longer referenced by manifest/README/wrappers
CONS_0010,cases/CONS/CONS_0010/validation/run_spark_plan_collection.sh,legacy_engine_validation_script,v2 thin wrappers replace old engine-specific entrypoints,validation/run_validation.sh and validation/run_plan_collection.sh fail closed pending shared runner,old script no longer referenced by manifest/README/wrappers
CONS_0011,cases/CONS/CONS_0011/sql/positives,nested_sql_compatibility,direct sql/pos_01.sql created and referenced,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
CONS_0011,cases/CONS/CONS_0011/sql/negatives,nested_sql_compatibility,direct sql/neg_01.sql created and referenced,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
CONS_0011,cases/CONS/CONS_0011/schema/postgres,case_local_engine_schema,copied to external schema package and schema_ref updated,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
CONS_0011,cases/CONS/CONS_0011/schema/mysql,case_local_engine_schema,copied to external schema package and schema_ref updated,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
CONS_0011,cases/CONS/CONS_0011/schema/spark,case_local_engine_schema,copied to external schema package and schema_ref updated,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
CONS_0011,cases/CONS/CONS_0011/evidence,static_case_evidence,regeneration-first evidence_policy adopted,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
CONS_0011,cases/CONS/CONS_0011/metadata,legacy_metadata,stable metadata represented in manifest/project control sources,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
CONS_0011,cases/CONS/CONS_0011/notes,legacy_notes,public README and manifest capture current clean v2 status,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
CONS_0011,cases/CONS/CONS_0011/data,legacy_data_profile,source-as-oracle witness and external schema profile cover runtime policy,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
CONS_0011,cases/CONS/CONS_0011/validation/run_postgres_validation.sh,legacy_engine_validation_script,v2 thin wrappers replace old engine-specific entrypoints,validation/run_validation.sh and validation/run_plan_collection.sh fail closed pending shared runner,old script no longer referenced by manifest/README/wrappers
CONS_0011,cases/CONS/CONS_0011/validation/run_mysql_validation.sh,legacy_engine_validation_script,v2 thin wrappers replace old engine-specific entrypoints,validation/run_validation.sh and validation/run_plan_collection.sh fail closed pending shared runner,old script no longer referenced by manifest/README/wrappers
CONS_0011,cases/CONS/CONS_0011/validation/run_spark_validation.sh,legacy_engine_validation_script,v2 thin wrappers replace old engine-specific entrypoints,validation/run_validation.sh and validation/run_plan_collection.sh fail closed pending shared runner,old script no longer referenced by manifest/README/wrappers
CONS_0011,cases/CONS/CONS_0011/validation/run_postgres_plan_collection.sh,legacy_engine_validation_script,v2 thin wrappers replace old engine-specific entrypoints,validation/run_validation.sh and validation/run_plan_collection.sh fail closed pending shared runner,old script no longer referenced by manifest/README/wrappers
CONS_0011,cases/CONS/CONS_0011/validation/run_mysql_plan_collection.sh,legacy_engine_validation_script,v2 thin wrappers replace old engine-specific entrypoints,validation/run_validation.sh and validation/run_plan_collection.sh fail closed pending shared runner,old script no longer referenced by manifest/README/wrappers
CONS_0011,cases/CONS/CONS_0011/validation/run_spark_plan_collection.sh,legacy_engine_validation_script,v2 thin wrappers replace old engine-specific entrypoints,validation/run_validation.sh and validation/run_plan_collection.sh fail closed pending shared runner,old script no longer referenced by manifest/README/wrappers
CONS_0012,cases/CONS/CONS_0012/sql/positives,nested_sql_compatibility,direct sql/pos_01.sql created and referenced,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
CONS_0012,cases/CONS/CONS_0012/sql/negatives,nested_sql_compatibility,direct sql/neg_01.sql created and referenced,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
CONS_0012,cases/CONS/CONS_0012/schema/postgres,case_local_engine_schema,copied to external schema package and schema_ref updated,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
CONS_0012,cases/CONS/CONS_0012/schema/mysql,case_local_engine_schema,copied to external schema package and schema_ref updated,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
CONS_0012,cases/CONS/CONS_0012/schema/spark,case_local_engine_schema,copied to external schema package and schema_ref updated,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
CONS_0012,cases/CONS/CONS_0012/evidence,static_case_evidence,regeneration-first evidence_policy adopted,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
CONS_0012,cases/CONS/CONS_0012/metadata,legacy_metadata,stable metadata represented in manifest/project control sources,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
CONS_0012,cases/CONS/CONS_0012/notes,legacy_notes,public README and manifest capture current clean v2 status,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
CONS_0012,cases/CONS/CONS_0012/data,legacy_data_profile,source-as-oracle witness and external schema profile cover runtime policy,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
CONS_0012,cases/CONS/CONS_0012/validation/run_postgres_validation.sh,legacy_engine_validation_script,v2 thin wrappers replace old engine-specific entrypoints,validation/run_validation.sh and validation/run_plan_collection.sh fail closed pending shared runner,old script no longer referenced by manifest/README/wrappers
CONS_0012,cases/CONS/CONS_0012/validation/run_mysql_validation.sh,legacy_engine_validation_script,v2 thin wrappers replace old engine-specific entrypoints,validation/run_validation.sh and validation/run_plan_collection.sh fail closed pending shared runner,old script no longer referenced by manifest/README/wrappers
CONS_0012,cases/CONS/CONS_0012/validation/run_spark_validation.sh,legacy_engine_validation_script,v2 thin wrappers replace old engine-specific entrypoints,validation/run_validation.sh and validation/run_plan_collection.sh fail closed pending shared runner,old script no longer referenced by manifest/README/wrappers
CONS_0012,cases/CONS/CONS_0012/validation/run_postgres_plan_collection.sh,legacy_engine_validation_script,v2 thin wrappers replace old engine-specific entrypoints,validation/run_validation.sh and validation/run_plan_collection.sh fail closed pending shared runner,old script no longer referenced by manifest/README/wrappers
CONS_0012,cases/CONS/CONS_0012/validation/run_mysql_plan_collection.sh,legacy_engine_validation_script,v2 thin wrappers replace old engine-specific entrypoints,validation/run_validation.sh and validation/run_plan_collection.sh fail closed pending shared runner,old script no longer referenced by manifest/README/wrappers
CONS_0012,cases/CONS/CONS_0012/validation/run_spark_plan_collection.sh,legacy_engine_validation_script,v2 thin wrappers replace old engine-specific entrypoints,validation/run_validation.sh and validation/run_plan_collection.sh fail closed pending shared runner,old script no longer referenced by manifest/README/wrappers
CONS_0024,cases/CONS/CONS_0024/sql/positives,nested_sql_compatibility,direct sql/pos_01.sql created and referenced,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
CONS_0024,cases/CONS/CONS_0024/sql/negatives,nested_sql_compatibility,direct sql/neg_01.sql created and referenced,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
CONS_0024,cases/CONS/CONS_0024/schema/postgres,case_local_engine_schema,copied to external schema package and schema_ref updated,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
CONS_0024,cases/CONS/CONS_0024/schema/mysql,case_local_engine_schema,copied to external schema package and schema_ref updated,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
CONS_0024,cases/CONS/CONS_0024/schema/spark,case_local_engine_schema,copied to external schema package and schema_ref updated,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
CONS_0024,cases/CONS/CONS_0024/evidence,static_case_evidence,regeneration-first evidence_policy adopted,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
CONS_0024,cases/CONS/CONS_0024/metadata,legacy_metadata,stable metadata represented in manifest/project control sources,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
CONS_0024,cases/CONS/CONS_0024/notes,legacy_notes,public README and manifest capture current clean v2 status,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
CONS_0024,cases/CONS/CONS_0024/data,legacy_data_profile,source-as-oracle witness and external schema profile cover runtime policy,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
CONS_0024,cases/CONS/CONS_0024/validation/run_postgres_validation.sh,legacy_engine_validation_script,v2 thin wrappers replace old engine-specific entrypoints,validation/run_validation.sh and validation/run_plan_collection.sh fail closed pending shared runner,old script no longer referenced by manifest/README/wrappers
CONS_0024,cases/CONS/CONS_0024/validation/run_mysql_validation.sh,legacy_engine_validation_script,v2 thin wrappers replace old engine-specific entrypoints,validation/run_validation.sh and validation/run_plan_collection.sh fail closed pending shared runner,old script no longer referenced by manifest/README/wrappers
CONS_0024,cases/CONS/CONS_0024/validation/run_spark_validation.sh,legacy_engine_validation_script,v2 thin wrappers replace old engine-specific entrypoints,validation/run_validation.sh and validation/run_plan_collection.sh fail closed pending shared runner,old script no longer referenced by manifest/README/wrappers
CONS_0024,cases/CONS/CONS_0024/validation/run_postgres_plan_collection.sh,legacy_engine_validation_script,v2 thin wrappers replace old engine-specific entrypoints,validation/run_validation.sh and validation/run_plan_collection.sh fail closed pending shared runner,old script no longer referenced by manifest/README/wrappers
CONS_0024,cases/CONS/CONS_0024/validation/run_mysql_plan_collection.sh,legacy_engine_validation_script,v2 thin wrappers replace old engine-specific entrypoints,validation/run_validation.sh and validation/run_plan_collection.sh fail closed pending shared runner,old script no longer referenced by manifest/README/wrappers
CONS_0024,cases/CONS/CONS_0024/validation/run_spark_plan_collection.sh,legacy_engine_validation_script,v2 thin wrappers replace old engine-specific entrypoints,validation/run_validation.sh and validation/run_plan_collection.sh fail closed pending shared runner,old script no longer referenced by manifest/README/wrappers
CONS_0036,cases/CONS/CONS_0036/sql/positives,nested_sql_compatibility,direct sql/pos_01.sql created and referenced,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
CONS_0036,cases/CONS/CONS_0036/sql/negatives,nested_sql_compatibility,direct sql/neg_01.sql created and referenced,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
CONS_0036,cases/CONS/CONS_0036/schema/postgres,case_local_engine_schema,copied to external schema package and schema_ref updated,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
CONS_0036,cases/CONS/CONS_0036/schema/mysql,case_local_engine_schema,copied to external schema package and schema_ref updated,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
CONS_0036,cases/CONS/CONS_0036/schema/spark,case_local_engine_schema,copied to external schema package and schema_ref updated,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
CONS_0036,cases/CONS/CONS_0036/evidence,static_case_evidence,regeneration-first evidence_policy adopted,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
CONS_0036,cases/CONS/CONS_0036/metadata,legacy_metadata,stable metadata represented in manifest/project control sources,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
CONS_0036,cases/CONS/CONS_0036/notes,legacy_notes,public README and manifest capture current clean v2 status,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
CONS_0036,cases/CONS/CONS_0036/data,legacy_data_profile,source-as-oracle witness and external schema profile cover runtime policy,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
CONS_0036,cases/CONS/CONS_0036/validation/run_postgres_validation.sh,legacy_engine_validation_script,v2 thin wrappers replace old engine-specific entrypoints,validation/run_validation.sh and validation/run_plan_collection.sh fail closed pending shared runner,old script no longer referenced by manifest/README/wrappers
CONS_0036,cases/CONS/CONS_0036/validation/run_mysql_validation.sh,legacy_engine_validation_script,v2 thin wrappers replace old engine-specific entrypoints,validation/run_validation.sh and validation/run_plan_collection.sh fail closed pending shared runner,old script no longer referenced by manifest/README/wrappers
CONS_0036,cases/CONS/CONS_0036/validation/run_spark_validation.sh,legacy_engine_validation_script,v2 thin wrappers replace old engine-specific entrypoints,validation/run_validation.sh and validation/run_plan_collection.sh fail closed pending shared runner,old script no longer referenced by manifest/README/wrappers
CONS_0036,cases/CONS/CONS_0036/validation/run_postgres_plan_collection.sh,legacy_engine_validation_script,v2 thin wrappers replace old engine-specific entrypoints,validation/run_validation.sh and validation/run_plan_collection.sh fail closed pending shared runner,old script no longer referenced by manifest/README/wrappers
CONS_0036,cases/CONS/CONS_0036/validation/run_mysql_plan_collection.sh,legacy_engine_validation_script,v2 thin wrappers replace old engine-specific entrypoints,validation/run_validation.sh and validation/run_plan_collection.sh fail closed pending shared runner,old script no longer referenced by manifest/README/wrappers
CONS_0036,cases/CONS/CONS_0036/validation/run_spark_plan_collection.sh,legacy_engine_validation_script,v2 thin wrappers replace old engine-specific entrypoints,validation/run_validation.sh and validation/run_plan_collection.sh fail closed pending shared runner,old script no longer referenced by manifest/README/wrappers
CONS_0037,cases/CONS/CONS_0037/sql/positives,nested_sql_compatibility,direct sql/pos_01.sql created and referenced,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
CONS_0037,cases/CONS/CONS_0037/sql/negatives,nested_sql_compatibility,direct sql/neg_01.sql created and referenced,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
CONS_0037,cases/CONS/CONS_0037/schema/postgres,case_local_engine_schema,copied to external schema package and schema_ref updated,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
CONS_0037,cases/CONS/CONS_0037/schema/mysql,case_local_engine_schema,copied to external schema package and schema_ref updated,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
CONS_0037,cases/CONS/CONS_0037/schema/spark,case_local_engine_schema,copied to external schema package and schema_ref updated,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
CONS_0037,cases/CONS/CONS_0037/evidence,static_case_evidence,regeneration-first evidence_policy adopted,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
CONS_0037,cases/CONS/CONS_0037/metadata,legacy_metadata,stable metadata represented in manifest/project control sources,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
CONS_0037,cases/CONS/CONS_0037/notes,legacy_notes,public README and manifest capture current clean v2 status,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
CONS_0037,cases/CONS/CONS_0037/data,legacy_data_profile,source-as-oracle witness and external schema profile cover runtime policy,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
CONS_0037,cases/CONS/CONS_0037/validation/run_postgres_validation.sh,legacy_engine_validation_script,v2 thin wrappers replace old engine-specific entrypoints,validation/run_validation.sh and validation/run_plan_collection.sh fail closed pending shared runner,old script no longer referenced by manifest/README/wrappers
CONS_0037,cases/CONS/CONS_0037/validation/run_mysql_validation.sh,legacy_engine_validation_script,v2 thin wrappers replace old engine-specific entrypoints,validation/run_validation.sh and validation/run_plan_collection.sh fail closed pending shared runner,old script no longer referenced by manifest/README/wrappers
CONS_0037,cases/CONS/CONS_0037/validation/run_spark_validation.sh,legacy_engine_validation_script,v2 thin wrappers replace old engine-specific entrypoints,validation/run_validation.sh and validation/run_plan_collection.sh fail closed pending shared runner,old script no longer referenced by manifest/README/wrappers
CONS_0037,cases/CONS/CONS_0037/validation/run_postgres_plan_collection.sh,legacy_engine_validation_script,v2 thin wrappers replace old engine-specific entrypoints,validation/run_validation.sh and validation/run_plan_collection.sh fail closed pending shared runner,old script no longer referenced by manifest/README/wrappers
CONS_0037,cases/CONS/CONS_0037/validation/run_mysql_plan_collection.sh,legacy_engine_validation_script,v2 thin wrappers replace old engine-specific entrypoints,validation/run_validation.sh and validation/run_plan_collection.sh fail closed pending shared runner,old script no longer referenced by manifest/README/wrappers
CONS_0037,cases/CONS/CONS_0037/validation/run_spark_plan_collection.sh,legacy_engine_validation_script,v2 thin wrappers replace old engine-specific entrypoints,validation/run_validation.sh and validation/run_plan_collection.sh fail closed pending shared runner,old script no longer referenced by manifest/README/wrappers
LONGTAIL_0012,cases/LONGTAIL/LONGTAIL_0012/sql/positives,nested_sql_compatibility,direct sql/pos_01.sql created and referenced,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
LONGTAIL_0012,cases/LONGTAIL/LONGTAIL_0012/sql/negatives,nested_sql_compatibility,direct sql/neg_01.sql created and referenced,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
LONGTAIL_0012,cases/LONGTAIL/LONGTAIL_0012/schema/postgres,case_local_engine_schema,copied to external schema package and schema_ref updated,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
LONGTAIL_0012,cases/LONGTAIL/LONGTAIL_0012/schema/mysql,case_local_engine_schema,copied to external schema package and schema_ref updated,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
LONGTAIL_0012,cases/LONGTAIL/LONGTAIL_0012/schema/spark,case_local_engine_schema,copied to external schema package and schema_ref updated,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
LONGTAIL_0012,cases/LONGTAIL/LONGTAIL_0012/evidence,static_case_evidence,regeneration-first evidence_policy adopted,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
LONGTAIL_0012,cases/LONGTAIL/LONGTAIL_0012/metadata,legacy_metadata,stable metadata represented in manifest/project control sources,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
LONGTAIL_0012,cases/LONGTAIL/LONGTAIL_0012/notes,legacy_notes,public README and manifest capture current clean v2 status,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
LONGTAIL_0012,cases/LONGTAIL/LONGTAIL_0012/data,legacy_data_profile,source-as-oracle witness and external schema profile cover runtime policy,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
LONGTAIL_0012,cases/LONGTAIL/LONGTAIL_0012/validation/run_postgres_validation.sh,legacy_engine_validation_script,v2 thin wrappers replace old engine-specific entrypoints,validation/run_validation.sh and validation/run_plan_collection.sh fail closed pending shared runner,old script no longer referenced by manifest/README/wrappers
LONGTAIL_0012,cases/LONGTAIL/LONGTAIL_0012/validation/run_mysql_validation.sh,legacy_engine_validation_script,v2 thin wrappers replace old engine-specific entrypoints,validation/run_validation.sh and validation/run_plan_collection.sh fail closed pending shared runner,old script no longer referenced by manifest/README/wrappers
LONGTAIL_0012,cases/LONGTAIL/LONGTAIL_0012/validation/run_spark_validation.sh,legacy_engine_validation_script,v2 thin wrappers replace old engine-specific entrypoints,validation/run_validation.sh and validation/run_plan_collection.sh fail closed pending shared runner,old script no longer referenced by manifest/README/wrappers
LONGTAIL_0012,cases/LONGTAIL/LONGTAIL_0012/validation/run_postgres_plan_collection.sh,legacy_engine_validation_script,v2 thin wrappers replace old engine-specific entrypoints,validation/run_validation.sh and validation/run_plan_collection.sh fail closed pending shared runner,old script no longer referenced by manifest/README/wrappers
LONGTAIL_0012,cases/LONGTAIL/LONGTAIL_0012/validation/run_mysql_plan_collection.sh,legacy_engine_validation_script,v2 thin wrappers replace old engine-specific entrypoints,validation/run_validation.sh and validation/run_plan_collection.sh fail closed pending shared runner,old script no longer referenced by manifest/README/wrappers
LONGTAIL_0012,cases/LONGTAIL/LONGTAIL_0012/validation/run_spark_plan_collection.sh,legacy_engine_validation_script,v2 thin wrappers replace old engine-specific entrypoints,validation/run_validation.sh and validation/run_plan_collection.sh fail closed pending shared runner,old script no longer referenced by manifest/README/wrappers
