case_id,relative_path,public_release_path,source_kind,source_legacy_path_or_generated_from,size_bytes,sha256_public_copy,sha256_source_if_applicable,sha256_matches_source_if_applicable,category,canonical_section,public_hygiene_scan_ok,evidence_role,notes
PERF_0054,validation/run_postgres_validation.sh,cases/PERF/PERF_0054/validation/run_postgres_validation.sh,adapted_legacy_file,cases/PERF/PERF_0054/validation/run_pg_validation.sh,2520,4df2dcb8327f9847264a01f85b941d2dcaabb489166a79d04c5f5476d2ac0697,1c7e3751c962c69291bdd40fc082a05c6b59879df0b879cec7094d6495850a7c,False,validation_script,validation,True,retained_legacy_validation_asset,"adapted public copy uses canonical paths, neutral environment wording, and caveat"
PERF_0054,validation/run_mysql_validation.sh,cases/PERF/PERF_0054/validation/run_mysql_validation.sh,adapted_legacy_file,cases/PERF/PERF_0054/validation/run_mysql_validation.sh,3457,2cac4155068a54d667285485776df1f12c71b06a83809ccb6c6a044d781ed44d,40e4add7473f82a282446bb5582931f91dbf984eb9dbec4bab9dfc9dbf9cf37f,False,validation_script,validation,True,retained_legacy_validation_asset,"adapted public copy uses canonical paths, neutral environment wording, and caveat"
PERF_0054,validation/run_spark_validation.sh,cases/PERF/PERF_0054/validation/run_spark_validation.sh,adapted_legacy_file,cases/PERF/PERF_0054/validation/run_spark_validation.sh,4877,c5a17e877b18394832822f158e43027b964373b710ed257b4fb60d1f4efc1cad,bfd1ffec19e896314f0d5032140b2d2f1d95ea49ee3732c2d573d367944febe6,False,validation_script,validation,True,retained_legacy_validation_asset,"adapted public copy uses canonical paths, neutral environment wording, and caveat"
PERF_0054,validation/run_postgres_plan_collection.sh,cases/PERF/PERF_0054/validation/run_postgres_plan_collection.sh,adapted_legacy_file,cases/PERF/PERF_0054/validation/run_pg_plan_collection.sh,6038,790aea7adffe19200b63658d866f5dea77a8ab20c503fed4d09eac04782e966e,88db3ed32e4d5b3cae56aa1b18bd76f58aa724416bfba47de9ecd8a2a427f080,False,validation_script,validation,True,retained_legacy_validation_asset,"adapted public copy uses canonical paths, neutral environment wording, and caveat"
PERF_0054,validation/run_mysql_plan_collection.sh,cases/PERF/PERF_0054/validation/run_mysql_plan_collection.sh,adapted_legacy_file,cases/PERF/PERF_0054/validation/run_mysql_plan_collection.sh,3677,b1b756a3aeb78a5d013c31bf133c7c1999bfff8b6fbe13202e1fe33132fdf539,10ce688d63c8c4393ec8c65eb4055d6a1323cfed52abe30d4ce56b6021a28c7a,False,validation_script,validation,True,retained_legacy_validation_asset,"adapted public copy uses canonical paths, neutral environment wording, and caveat"
PERF_0054,validation/run_spark_plan_collection.sh,cases/PERF/PERF_0054/validation/run_spark_plan_collection.sh,adapted_legacy_file,cases/PERF/PERF_0054/validation/run_spark_plan_collection.sh,4886,f18fc6aa991a8e4010b10c9a76adcd118676685f0c33c8a8a2cf8a1430b34b0b,49dba7dafcb2788177351ac9366709163ddd1a63787e536a155b2b3d4f25d6bd,False,validation_script,validation,True,retained_legacy_validation_asset,"adapted public copy uses canonical paths, neutral environment wording, and caveat"
PERF_0054,evidence/retained_controls/result_check.json,cases/PERF/PERF_0054/evidence/retained_controls/result_check.json,legacy_file,cases/PERF/PERF_0054/runs/result_check.json,906,a0bd03f9edea630dab87edb69aca06ba236c82e6ce4bff3f856cb97a80f184f8,a0bd03f9edea630dab87edb69aca06ba236c82e6ce4bff3f856cb97a80f184f8,True,retained_control_evidence,evidence,True,control_validation,aggregate result check
PERF_0054,evidence/retained_controls/mysql/result_check.json,cases/PERF/PERF_0054/evidence/retained_controls/mysql/result_check.json,legacy_file,cases/PERF/PERF_0054/runs/mysql/result_check.json,836,b71d99c63140ab5c910b25923d1b8a27a9f12f285cbc314c224afcbeaaa03519,b71d99c63140ab5c910b25923d1b8a27a9f12f285cbc314c224afcbeaaa03519,True,retained_control_evidence,evidence,True,control_validation,MySQL result check
PERF_0054,evidence/retained_controls/spark/result_check.json,cases/PERF/PERF_0054/evidence/retained_controls/spark/result_check.json,legacy_file,cases/PERF/PERF_0054/runs/spark/result_check.json,823,16a93947e16fa58532134e5f8d866e66b804f5b7b8a618795e2fc032fe77ae7e,16a93947e16fa58532134e5f8d866e66b804f5b7b8a618795e2fc032fe77ae7e,True,retained_control_evidence,evidence,True,control_validation,Spark result check
PERF_0054,evidence/retained_controls/postgres/source.tsv,cases/PERF/PERF_0054/evidence/retained_controls/postgres/source.tsv,legacy_file,cases/PERF/PERF_0054/runs/pg/source.tsv,26,73f23b796704a32fd935241de230d5eee50adce411c3008f2dc6c37af91c861e,73f23b796704a32fd935241de230d5eee50adce411c3008f2dc6c37af91c861e,True,retained_control_evidence,evidence,True,control_validation,postgres source output
PERF_0054,evidence/retained_controls/mysql/source.tsv,cases/PERF/PERF_0054/evidence/retained_controls/mysql/source.tsv,legacy_file,cases/PERF/PERF_0054/runs/mysql/source.tsv,26,73f23b796704a32fd935241de230d5eee50adce411c3008f2dc6c37af91c861e,73f23b796704a32fd935241de230d5eee50adce411c3008f2dc6c37af91c861e,True,retained_control_evidence,evidence,True,control_validation,mysql source output
PERF_0054,evidence/retained_controls/mysql/rewrite_pos_01.tsv,cases/PERF/PERF_0054/evidence/retained_controls/mysql/rewrite_pos_01.tsv,legacy_file,cases/PERF/PERF_0054/runs/mysql/rewrite_pos_01.tsv,26,73f23b796704a32fd935241de230d5eee50adce411c3008f2dc6c37af91c861e,73f23b796704a32fd935241de230d5eee50adce411c3008f2dc6c37af91c861e,True,retained_control_evidence,evidence,True,control_validation,mysql positive output
PERF_0054,evidence/hard_negative/mysql/rewrite_neg_01.tsv,cases/PERF/PERF_0054/evidence/hard_negative/mysql/rewrite_neg_01.tsv,legacy_file,cases/PERF/PERF_0054/runs/mysql/rewrite_neg_01.tsv,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,True,hard_negative_evidence,evidence,True,hard_negative_rejection,mysql hard-negative rejection output
PERF_0054,evidence/retained_controls/spark/source.tsv,cases/PERF/PERF_0054/evidence/retained_controls/spark/source.tsv,legacy_file,cases/PERF/PERF_0054/runs/spark/source.tsv,26,73f23b796704a32fd935241de230d5eee50adce411c3008f2dc6c37af91c861e,73f23b796704a32fd935241de230d5eee50adce411c3008f2dc6c37af91c861e,True,retained_control_evidence,evidence,True,control_validation,spark source output
PERF_0054,evidence/retained_controls/spark/rewrite_pos_01.tsv,cases/PERF/PERF_0054/evidence/retained_controls/spark/rewrite_pos_01.tsv,legacy_file,cases/PERF/PERF_0054/runs/spark/rewrite_pos_01.tsv,26,73f23b796704a32fd935241de230d5eee50adce411c3008f2dc6c37af91c861e,73f23b796704a32fd935241de230d5eee50adce411c3008f2dc6c37af91c861e,True,retained_control_evidence,evidence,True,control_validation,spark positive output
PERF_0054,evidence/hard_negative/spark/rewrite_neg_01.tsv,cases/PERF/PERF_0054/evidence/hard_negative/spark/rewrite_neg_01.tsv,legacy_file,cases/PERF/PERF_0054/runs/spark/rewrite_neg_01.tsv,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,True,hard_negative_evidence,evidence,True,hard_negative_rejection,spark hard-negative rejection output
PERF_0054,evidence/retained_plans/plan_check.json,cases/PERF/PERF_0054/evidence/retained_plans/plan_check.json,legacy_file,cases/PERF/PERF_0054/runs/plan_check.json,767,c155d293132ac4dec347599fd4b86dbb48ba7a22bfa44e3ffb49613968d6f0c6,c155d293132ac4dec347599fd4b86dbb48ba7a22bfa44e3ffb49613968d6f0c6,True,retained_plan_evidence,evidence,True,plan_observability,aggregate plan artifact presence
PERF_0054,evidence/retained_plans/mysql/plan_check.json,cases/PERF/PERF_0054/evidence/retained_plans/mysql/plan_check.json,legacy_file,cases/PERF/PERF_0054/runs/mysql/plans/plan_check.json,918,fc32ade650947d2e5d604fc61a0949a5e292b3e8a1ce6e7a36d10502ff507a37,fc32ade650947d2e5d604fc61a0949a5e292b3e8a1ce6e7a36d10502ff507a37,True,retained_plan_evidence,evidence,True,plan_observability,MySQL plan check
PERF_0054,evidence/retained_plans/spark/plan_check.json,cases/PERF/PERF_0054/evidence/retained_plans/spark/plan_check.json,legacy_file,cases/PERF/PERF_0054/runs/spark/plans/plan_check.json,913,13202bcff91eea299ad690d47b9147b89ef1029457b4bc4c87fda8e8644bc6bb,13202bcff91eea299ad690d47b9147b89ef1029457b4bc4c87fda8e8644bc6bb,True,retained_plan_evidence,evidence,True,plan_observability,Spark plan check
PERF_0054,evidence/retained_plans/postgres/source.json,cases/PERF/PERF_0054/evidence/retained_plans/postgres/source.json,legacy_file,cases/PERF/PERF_0054/runs/pg/plans/source.json,6212,577e5470b2c1caee80d6fc0c5abc24bd00f22b705366a2a804e20cbaa17760da,577e5470b2c1caee80d6fc0c5abc24bd00f22b705366a2a804e20cbaa17760da,True,retained_plan_evidence,evidence,True,plan_observability,postgres source.json plan
PERF_0054,evidence/retained_plans/mysql/source.json,cases/PERF/PERF_0054/evidence/retained_plans/mysql/source.json,legacy_file,cases/PERF/PERF_0054/runs/mysql/plans/source.json,2551,d3b71aaf09e0ada384043f8bcef0dea53d2bd06da09ed3fa5a37fa770590cad8,d3b71aaf09e0ada384043f8bcef0dea53d2bd06da09ed3fa5a37fa770590cad8,True,retained_plan_evidence,evidence,True,plan_observability,mysql source.json plan
PERF_0054,evidence/retained_plans/mysql/rewrite_pos_01.json,cases/PERF/PERF_0054/evidence/retained_plans/mysql/rewrite_pos_01.json,legacy_file,cases/PERF/PERF_0054/runs/mysql/plans/rewrite_pos_01.json,2551,e78aad9313b34f8b43794d7525c215d30c928b8e5365cd2063f42df91ad846fc,e78aad9313b34f8b43794d7525c215d30c928b8e5365cd2063f42df91ad846fc,True,retained_plan_evidence,evidence,True,plan_observability,mysql rewrite_pos_01.json plan
PERF_0054,evidence/retained_plans/mysql/rewrite_neg_01.json,cases/PERF/PERF_0054/evidence/retained_plans/mysql/rewrite_neg_01.json,legacy_file,cases/PERF/PERF_0054/runs/mysql/plans/rewrite_neg_01.json,2551,cd18c81161a23e29cd4e2a25f4a0def738665c8007b30b5bb1481ec36994cdc6,cd18c81161a23e29cd4e2a25f4a0def738665c8007b30b5bb1481ec36994cdc6,True,retained_plan_evidence,evidence,True,plan_observability,mysql rewrite_neg_01.json plan
PERF_0054,evidence/retained_plans/spark/source.sanitized.txt,cases/PERF/PERF_0054/evidence/retained_plans/spark/source.sanitized.txt,generated_from_raw_plan,cases/PERF/PERF_0054/runs/spark/plans/source.txt,4802,9cfd97df151af879d76c658c810a7a32aada8617da877279b667962c311dba03,cbba2fe5d078df2cc8463177dd988eb05ae3b72f84892ecc4e648cfb942f5acc,False,retained_plan_evidence,evidence,True,plan_observability,Spark source plan observability; local temporary paths redacted
PERF_0054,evidence/retained_plans/spark/rewrite_pos_01.sanitized.txt,cases/PERF/PERF_0054/evidence/retained_plans/spark/rewrite_pos_01.sanitized.txt,generated_from_raw_plan,cases/PERF/PERF_0054/runs/spark/plans/rewrite_pos_01.txt,4802,17033c61168fc8757a41648aeef95448c7671a21b8b728446a439b6c13e7c1c1,22f1a5766abb2fdf2ddf1f68f33c10d660b2833fafbe12f5ab9887a8cf1c00f9,False,retained_plan_evidence,evidence,True,plan_observability,Spark positive plan observability; local temporary paths redacted
PERF_0054,evidence/retained_plans/spark/rewrite_neg_01.sanitized.txt,cases/PERF/PERF_0054/evidence/retained_plans/spark/rewrite_neg_01.sanitized.txt,generated_from_raw_plan,cases/PERF/PERF_0054/runs/spark/plans/rewrite_neg_01.txt,4802,d781ec0a45ee0a24b491b6e180df82f3053e1ffbc35a834fe56630d64242337e,e96912e559412d6ded2f9fadf9af8981a73cd6c77fa6afd535e774e3b03986fa,False,retained_plan_evidence,evidence,True,plan_observability,Spark hard-negative plan observability; local temporary paths redacted
PERF_0054,evidence/hard_negative/hard_negative_summary.json,cases/PERF/PERF_0054/evidence/hard_negative/hard_negative_summary.json,generated,generated from static SQL/evidence mapping,897,f6222e260d0c575f50627d6a4973c779918988d2f21d5fd393aaee9828ca67d5,,not_applicable,hard_negative_evidence,evidence,True,hard_negative_rejection,generated canonical metadata or summary
PERF_0054,evidence/package_validation_summary.json,cases/PERF/PERF_0054/evidence/package_validation_summary.json,generated,generated retained evidence summary,523,b62fbc86f8ac58ce07e3b8a1a8c3a4bf3871d26f0a9c1c916ac6b5f1786ce106,,not_applicable,summary,evidence,True,package_validation_summary,generated canonical metadata or summary
PERF_0054,metadata/provenance.yaml,cases/PERF/PERF_0054/metadata/provenance.yaml,generated,generated from legacy manifest and static inspection,725,033a784ddc75cb828785ba84fea3e322d69a9d2d3cf36e900bbb002b92ba80b3,,not_applicable,metadata,metadata,True,provenance,generated canonical metadata or summary
PERF_0054,metadata/taxonomy.yaml,cases/PERF/PERF_0054/metadata/taxonomy.yaml,generated,generated from legacy manifest tags and static SQL inspection,506,44cd1e6d4894feeffe8eaa8113a4653644effee604520a5325a23332f4ecccb6,,not_applicable,metadata,metadata,True,taxonomy,generated canonical metadata or summary
PERF_0054,metadata/engine_support.yaml,cases/PERF/PERF_0054/metadata/engine_support.yaml,generated,generated engine support summary,469,afc49e492137bbfe7c05fa3496e0d90032cacadad7db3b17aa4be3652ebc4d18,,not_applicable,metadata,metadata,True,engine_support,generated canonical metadata or summary
PERF_0054,metadata/denominator_eligibility.yaml,cases/PERF/PERF_0054/metadata/denominator_eligibility.yaml,generated,generated denominator boundary summary,412,e91249628150e154dccba1fbb7dac82938c40da6e524fdc0fc45e37d6fff5a30,,not_applicable,metadata,metadata,True,denominator_eligibility,generated canonical metadata or summary
PERF_0054,metadata/artifact_paths.yaml,cases/PERF/PERF_0054/metadata/artifact_paths.yaml,generated,generated canonical artifact path map,2147,1ea4dc6b7585e4a8042ede1c6adc4853a68a22f85f209de050d98064879de368,,not_applicable,metadata,metadata,True,artifact_paths,generated canonical metadata or summary
PERF_0054,README.md,cases/PERF/PERF_0054/README.md,generated,generated canonical README,2073,8c25c8095592cddad26f754a24c399493a83e370703ef3108ca8a825745865b3,,not_applicable,readme,root,True,case_readme,generated canonical metadata or summary
PERF_0054,notes/witness_design_notes.md,cases/PERF/PERF_0054/notes/witness_design_notes.md,generated,generated witness summary,453,619966fcf80dc848c84a32b6a86e9777e8caafa948406f1c809f8d5f1a843bf0,,not_applicable,notes,notes,True,witness_notes,generated canonical metadata or summary
PERF_0054,notes/risk_notes.md,cases/PERF/PERF_0054/notes/risk_notes.md,generated,generated risk summary,457,619459320b50c005ddf971b4316bf65aa0c2b54507dc9d904e47ffa140ccf037,,not_applicable,notes,notes,True,risk_notes,generated canonical metadata or summary
PERF_0054,notes/schema_notes.md,cases/PERF/PERF_0054/notes/schema_notes.md,generated,generated schema summary,330,38afc562cc16c036521d90f476e3047dbd6a99850a55043a2e84bfab98c202ca,,not_applicable,notes,notes,True,schema_notes,generated canonical metadata or summary
PERF_0054,notes/promotion_checklist.md,cases/PERF/PERF_0054/notes/promotion_checklist.md,generated,generated migration packaging checklist,464,8755f20df0590f5563213754035baa6726ffaedfa47f1c60619a78d857780e05,,not_applicable,notes,notes,True,promotion_checklist,generated canonical metadata or summary
PERF_0054,notes/migration_notes.md,cases/PERF/PERF_0054/notes/migration_notes.md,generated,generated migration notes,1251,f2d7d834a938ffcfae0336210f04e94d5dc23c2053639b4a65874e2f2f9bdddd,,not_applicable,notes,notes,True,migration_notes,generated canonical metadata or summary
PERF_0054,runs/README.md,cases/PERF/PERF_0054/runs/README.md,generated,generated placeholder; raw runs not copied wholesale,265,887653570adb501633a2c382afae84a17e620b6d634227a0619a5fecf4edeabe,,not_applicable,runs_placeholder,runs,True,raw_runs_placeholder,generated canonical metadata or summary
PERF_0054,manifest.yaml,cases/PERF/PERF_0054/manifest.yaml,generated,generated canonical manifest,4080,1ea934b21c3ca8b25d4e641b72063d37f59b8c559e970f5ee94f6ac651b1b5ed,,not_applicable,manifest,root,True,manifest,generated canonical metadata or summary
PERF_0054,evidence/runs_retention.yaml,cases/PERF/PERF_0054/evidence/runs_retention.yaml,generated,generated runs retention map,26749,e042f91a4b5f30603404d8a456dd20db2e66f688a10c7175a9929af09ae5a53c,,not_applicable,runs_retention,evidence,True,runs_retention,generated canonical metadata or summary
PERF_0056,sql/source.sql,cases/PERF/PERF_0056/sql/source.sql,legacy_file,cases/PERF/PERF_0056/source.sql,820,2c2a6b7c84816efa61ef43e36bc4d388515bbefbf4727e6ae3fcb14f65b02d93,2c2a6b7c84816efa61ef43e36bc4d388515bbefbf4727e6ae3fcb14f65b02d93,True,sql,sql,True,source_sql,copied byte-for-byte from legacy source
PERF_0056,sql/positives/pos_01.sql,cases/PERF/PERF_0056/sql/positives/pos_01.sql,legacy_file,cases/PERF/PERF_0056/rewrite_pos_01.sql,845,32bff9568cbe04b2f40b9772bc83a69d0b1e556e8a8ba329c0f4b68447418541,32bff9568cbe04b2f40b9772bc83a69d0b1e556e8a8ba329c0f4b68447418541,True,sql,sql,True,positive_rewrite,copied byte-for-byte from legacy source
PERF_0056,sql/negatives/neg_01.sql,cases/PERF/PERF_0056/sql/negatives/neg_01.sql,legacy_file,cases/PERF/PERF_0056/rewrite_neg_01.sql,830,5fa85dbdf89d8dd890448f787ea56a706d07b606659bc8f3f7137dd4f5813105,5fa85dbdf89d8dd890448f787ea56a706d07b606659bc8f3f7137dd4f5813105,True,sql,sql,True,hard_negative,copied byte-for-byte from legacy source
PERF_0056,schema/postgres/ddl.sql,cases/PERF/PERF_0056/schema/postgres/ddl.sql,legacy_file,cases/PERF/PERF_0056/schema/ddl_pg.sql,454,b0dcfbcc5cfa84592e740795ba0bc1b6fef1edd4116183dee120ef4b6789c247,b0dcfbcc5cfa84592e740795ba0bc1b6fef1edd4116183dee120ef4b6789c247,True,schema_data_context,schema,True,postgres_schema_context,copied byte-for-byte from legacy source
PERF_0056,schema/mysql/ddl.sql,cases/PERF/PERF_0056/schema/mysql/ddl.sql,legacy_file,cases/PERF/PERF_0056/schema/ddl_mysql.sql,605,e60e90ef285e66e2f29960307bb7d093288d28100f5f05adfe5e388bc166cd41,e60e90ef285e66e2f29960307bb7d093288d28100f5f05adfe5e388bc166cd41,True,schema_data_context,schema,True,mysql_schema_context,copied byte-for-byte from legacy source
PERF_0056,schema/spark/ddl.sql,cases/PERF/PERF_0056/schema/spark/ddl.sql,legacy_file,cases/PERF/PERF_0056/schema/ddl_spark.sql,492,53ef12a9574ee4de8421826a4ee45d1d7b807d1b97240ac244a29450db997d34,53ef12a9574ee4de8421826a4ee45d1d7b807d1b97240ac244a29450db997d34,True,schema_data_context,schema,True,spark_schema_context,copied byte-for-byte from legacy source
PERF_0056,schema/postgres/load.sql,cases/PERF/PERF_0056/schema/postgres/load.sql,legacy_file,cases/PERF/PERF_0056/validation/pg_witness_data.sql,1422,a0d1b0c92643ba4da3df49651a09145060f6a10a1709926c840f0a3ff44663b7,a0d1b0c92643ba4da3df49651a09145060f6a10a1709926c840f0a3ff44663b7,True,schema_data_context,schema,True,postgres_witness_load,copied byte-for-byte from legacy source
PERF_0056,schema/mysql/load.sql,cases/PERF/PERF_0056/schema/mysql/load.sql,legacy_file,cases/PERF/PERF_0056/validation/mysql_witness_data.sql,1614,929633f0741b124d5185ac491eeb09e0ba28bba88016c7b9bc7a885519add1ea,929633f0741b124d5185ac491eeb09e0ba28bba88016c7b9bc7a885519add1ea,True,schema_data_context,schema,True,mysql_witness_load,copied byte-for-byte from legacy source
PERF_0056,schema/spark/load.sql,cases/PERF/PERF_0056/schema/spark/load.sql,legacy_file,cases/PERF/PERF_0056/validation/spark_witness_data.sql,1626,47ba20fabcb82605d04524cc404fd32156776a8ad29440a5063fe1cbe5e0d079,47ba20fabcb82605d04524cc404fd32156776a8ad29440a5063fe1cbe5e0d079,True,schema_data_context,schema,True,spark_witness_load,copied byte-for-byte from legacy source
PERF_0056,schema/schema_profile.yaml,cases/PERF/PERF_0056/schema/schema_profile.yaml,generated,legacy schema/load summary,645,ea558e429f3d8a1910beb07260b903bee4ea938297c05efe9598c928af837cfa,,not_applicable,profile,schema,True,schema_profile,generated canonical metadata or summary
PERF_0056,data/data_profile.yaml,cases/PERF/PERF_0056/data/data_profile.yaml,generated,legacy data profile summary,579,89911312797cebbdd37a8cf9c92ee485a67165232e0ddbec0ebe0090e8f5ac90,,not_applicable,profile,data,True,data_profile,generated canonical metadata or summary
PERF_0056,data/witness_profile.yaml,cases/PERF/PERF_0056/data/witness_profile.yaml,generated,legacy witness summary,881,a8ca77eb8d1f7359d309e7fd667bc18149065cb382459f99886e39177cfc937d,,not_applicable,profile,data,True,witness_profile,generated canonical metadata or summary
PERF_0056,checker/checker.yaml,cases/PERF/PERF_0056/checker/checker.yaml,generated,generated canonical checker config,411,8ecee926eca6ecf350a6d3662f0472d2333917f9957013a3d066653ff94025cc,,not_applicable,checker,checker,True,checker_config,generated canonical metadata or summary
PERF_0056,checker/normalization.yaml,cases/PERF/PERF_0056/checker/normalization.yaml,generated,generated canonical normalization summary,437,ba0c8096baf97799e5d9b33f165600529db0813fd7669e7857dd246b12545ddd,,not_applicable,checker,checker,True,checker_normalization,generated canonical metadata or summary
PERF_0056,checker/compare_config.yaml,cases/PERF/PERF_0056/checker/compare_config.yaml,generated,generated canonical compare config,461,0efb2490b1bb16d57ecf5e8b718fa9cd86eb62a4984a531722987ca4d40ffc1b,,not_applicable,checker,checker,True,compare_config,generated canonical metadata or summary
PERF_0056,checker/expected_rejections.yaml,cases/PERF/PERF_0056/checker/expected_rejections.yaml,generated,generated static hard-negative summary,1156,9aaa25743ebe444a837a5aec769646d066b16e645f6c706f3f6dd46d07977dfa,,not_applicable,checker,checker,True,expected_rejections,generated canonical metadata or summary
PERF_0056,validation/run_postgres_validation.sh,cases/PERF/PERF_0056/validation/run_postgres_validation.sh,adapted_legacy_file,cases/PERF/PERF_0056/validation/run_pg_validation.sh,2520,8fe84900a0292ddaec51a695102f454a631b95ed599f6869f5838e4930e3248e,86776ff2fbd490cba90117faa2978cff0200058e9c57fa53ebc800198b392a4f,False,validation_script,validation,True,retained_legacy_validation_asset,"adapted public copy uses canonical paths, neutral environment wording, and caveat"
PERF_0056,validation/run_mysql_validation.sh,cases/PERF/PERF_0056/validation/run_mysql_validation.sh,adapted_legacy_file,cases/PERF/PERF_0056/validation/run_mysql_validation.sh,3807,f2263b9b54e1d57c601dfa0f890f86b774aab607ce8d2616933f40fc0884af3a,d41fa4c7aa1396807d9c644deab43929c7e69590a6e642eb461df070209ada51,False,validation_script,validation,True,retained_legacy_validation_asset,"adapted public copy uses canonical paths, neutral environment wording, and caveat"
PERF_0056,validation/run_spark_validation.sh,cases/PERF/PERF_0056/validation/run_spark_validation.sh,adapted_legacy_file,cases/PERF/PERF_0056/validation/run_spark_validation.sh,4877,7529022e108a254a1652c23e6af0620f24acd2db10ad79722d596329a0e89f58,4b15b33463beab820caf73787d734bb8da89021b321e92ca6f9d9946f9c4255f,False,validation_script,validation,True,retained_legacy_validation_asset,"adapted public copy uses canonical paths, neutral environment wording, and caveat"
PERF_0056,validation/run_postgres_plan_collection.sh,cases/PERF/PERF_0056/validation/run_postgres_plan_collection.sh,adapted_legacy_file,cases/PERF/PERF_0056/validation/run_pg_plan_collection.sh,6038,790aea7adffe19200b63658d866f5dea77a8ab20c503fed4d09eac04782e966e,88db3ed32e4d5b3cae56aa1b18bd76f58aa724416bfba47de9ecd8a2a427f080,False,validation_script,validation,True,retained_legacy_validation_asset,"adapted public copy uses canonical paths, neutral environment wording, and caveat"
PERF_0056,validation/run_mysql_plan_collection.sh,cases/PERF/PERF_0056/validation/run_mysql_plan_collection.sh,adapted_legacy_file,cases/PERF/PERF_0056/validation/run_mysql_plan_collection.sh,4027,b6b92a583e1b4569d18064c6797066c1cb587d2842ee9b83033a3f400f9ff97c,6281d33255677d1ede34969ec1587f1a23fd1af0e43e48eab67648b8e2f38691,False,validation_script,validation,True,retained_legacy_validation_asset,"adapted public copy uses canonical paths, neutral environment wording, and caveat"
PERF_0056,validation/run_spark_plan_collection.sh,cases/PERF/PERF_0056/validation/run_spark_plan_collection.sh,adapted_legacy_file,cases/PERF/PERF_0056/validation/run_spark_plan_collection.sh,4886,015c265362d8e200b501bbcc50b81a72324bbf081b74994852771fb714a4fc45,e6e41bb3b87b37897aee141ece9441826ec22886d89495ace0aac6010b91723c,False,validation_script,validation,True,retained_legacy_validation_asset,"adapted public copy uses canonical paths, neutral environment wording, and caveat"
PERF_0056,evidence/retained_controls/result_check.json,cases/PERF/PERF_0056/evidence/retained_controls/result_check.json,legacy_file,cases/PERF/PERF_0056/runs/result_check.json,906,c0578699fdfe87c521918204c7948c8f50acbbe3a4f82b44415c176becba623c,c0578699fdfe87c521918204c7948c8f50acbbe3a4f82b44415c176becba623c,True,retained_control_evidence,evidence,True,control_validation,aggregate result check
PERF_0056,evidence/retained_controls/mysql/result_check.json,cases/PERF/PERF_0056/evidence/retained_controls/mysql/result_check.json,legacy_file,cases/PERF/PERF_0056/runs/mysql/result_check.json,836,33db4691db97dc9dae61983cb338e7b81f9bfa12091cf8051718ae8c459356d1,33db4691db97dc9dae61983cb338e7b81f9bfa12091cf8051718ae8c459356d1,True,retained_control_evidence,evidence,True,control_validation,MySQL result check
PERF_0056,evidence/retained_controls/spark/result_check.json,cases/PERF/PERF_0056/evidence/retained_controls/spark/result_check.json,legacy_file,cases/PERF/PERF_0056/runs/spark/result_check.json,823,72ce4f156b63f6dd485217b053582b9874920a361ef568399a8fc59d6cdd3490,72ce4f156b63f6dd485217b053582b9874920a361ef568399a8fc59d6cdd3490,True,retained_control_evidence,evidence,True,control_validation,Spark result check
PERF_0056,evidence/retained_controls/postgres/source.tsv,cases/PERF/PERF_0056/evidence/retained_controls/postgres/source.tsv,legacy_file,cases/PERF/PERF_0056/runs/pg/source.tsv,6,ff79b7c6321657c1b4ec404e2140f623739d86bb47393ebe9205dcce6906d107,ff79b7c6321657c1b4ec404e2140f623739d86bb47393ebe9205dcce6906d107,True,retained_control_evidence,evidence,True,control_validation,postgres source output
PERF_0056,evidence/retained_controls/mysql/source.tsv,cases/PERF/PERF_0056/evidence/retained_controls/mysql/source.tsv,legacy_file,cases/PERF/PERF_0056/runs/mysql/source.tsv,6,ff79b7c6321657c1b4ec404e2140f623739d86bb47393ebe9205dcce6906d107,ff79b7c6321657c1b4ec404e2140f623739d86bb47393ebe9205dcce6906d107,True,retained_control_evidence,evidence,True,control_validation,mysql source output
PERF_0056,evidence/retained_controls/mysql/rewrite_pos_01.tsv,cases/PERF/PERF_0056/evidence/retained_controls/mysql/rewrite_pos_01.tsv,legacy_file,cases/PERF/PERF_0056/runs/mysql/rewrite_pos_01.tsv,6,ff79b7c6321657c1b4ec404e2140f623739d86bb47393ebe9205dcce6906d107,ff79b7c6321657c1b4ec404e2140f623739d86bb47393ebe9205dcce6906d107,True,retained_control_evidence,evidence,True,control_validation,mysql positive output
PERF_0056,evidence/hard_negative/mysql/rewrite_neg_01.tsv,cases/PERF/PERF_0056/evidence/hard_negative/mysql/rewrite_neg_01.tsv,legacy_file,cases/PERF/PERF_0056/runs/mysql/rewrite_neg_01.tsv,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,True,hard_negative_evidence,evidence,True,hard_negative_rejection,mysql hard-negative rejection output
