case_id,pool,engine,method_id,route_id,denominator_id,pair_id,pair_type,logical_pair_type,pair_role,source_sql_path,candidate_sql_path,schema_source_path,sqlsolver_left_input_path,sqlsolver_right_input_path,sqlsolver_schema_input_path,verifier_tool,verifier_mode,raw_output,normalized_verdict,invocation_status,runtime_ms,timeout_seconds,raw_stdout_path,raw_stderr_path,raw_output_path,result_checker_exactness_used,local_only,official_metric_input,paper_result
PERF_0034,PERF,postgres,sqlglot_noop,noop,track_a_same_engine:PERF_0034:postgres,perf_0034__postgres__sqlglot_noop__candidate_vs_candidate__sqlsolver,source_vs_candidate,candidate_vs_candidate,identity_sanity,cases/PERF/PERF_0034/sql/source.sql,runs/user/common_core_pg_noop_db_checker/candidate_sql/PERF_0034__postgres.sql,schemas/tpcds_perf0034_v0/postgres/ddl.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/PERF_0034/candidate.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/PERF_0034/candidate.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/PERF_0034/schema.sql,sqlsolver,jar_cli,,timeout,timeout,30041.731274104677,30,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/PERF_0034/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_perf_0034/verifier/tools/sqlsolver/perf_0034__postgres__sqlglot_noop__candidate_vs_candidate__sqlsolver/raw_stdout.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/PERF_0034/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_perf_0034/verifier/tools/sqlsolver/perf_0034__postgres__sqlglot_noop__candidate_vs_candidate__sqlsolver/raw_stderr.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/PERF_0034/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_perf_0034/verifier/tools/sqlsolver/perf_0034__postgres__sqlglot_noop__candidate_vs_candidate__sqlsolver/sqlsolver_output.txt,false,true,false,false
PERF_0034,PERF,postgres,sqlglot_noop,noop,track_a_same_engine:PERF_0034:postgres,perf_0034__postgres__sqlglot_noop__source_vs_candidate__sqlsolver,source_vs_candidate,source_vs_candidate,method_candidate_verification,cases/PERF/PERF_0034/sql/source.sql,runs/user/common_core_pg_noop_db_checker/candidate_sql/PERF_0034__postgres.sql,schemas/tpcds_perf0034_v0/postgres/ddl.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/PERF_0034/source.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/PERF_0034/candidate.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/PERF_0034/schema.sql,sqlsolver,jar_cli,,timeout,timeout,30049.994240980595,30,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/PERF_0034/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_perf_0034/verifier/tools/sqlsolver/perf_0034__postgres__sqlglot_noop__source_vs_candidate__sqlsolver/raw_stdout.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/PERF_0034/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_perf_0034/verifier/tools/sqlsolver/perf_0034__postgres__sqlglot_noop__source_vs_candidate__sqlsolver/raw_stderr.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/PERF_0034/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_perf_0034/verifier/tools/sqlsolver/perf_0034__postgres__sqlglot_noop__source_vs_candidate__sqlsolver/sqlsolver_output.txt,false,true,false,false
PERF_0035,PERF,postgres,sqlglot_noop,noop,track_a_same_engine:PERF_0035:postgres,perf_0035__postgres__sqlglot_noop__source_vs_source__sqlsolver,source_vs_candidate,source_vs_source,identity_sanity,cases/PERF/PERF_0035/sql/source.sql,runs/user/common_core_pg_noop_db_checker/candidate_sql/PERF_0035__postgres.sql,schemas/tpcds_perf0035_v0/postgres/ddl.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/PERF_0035/source.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/PERF_0035/source.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/PERF_0035/schema.sql,sqlsolver,jar_cli,UNKNOWN,unknown,completed,1383.3250729367137,30,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/PERF_0035/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_perf_0035/verifier/tools/sqlsolver/perf_0035__postgres__sqlglot_noop__source_vs_source__sqlsolver/raw_stdout.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/PERF_0035/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_perf_0035/verifier/tools/sqlsolver/perf_0035__postgres__sqlglot_noop__source_vs_source__sqlsolver/raw_stderr.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/PERF_0035/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_perf_0035/verifier/tools/sqlsolver/perf_0035__postgres__sqlglot_noop__source_vs_source__sqlsolver/sqlsolver_output.txt,false,true,false,false
PERF_0035,PERF,postgres,sqlglot_noop,noop,track_a_same_engine:PERF_0035:postgres,perf_0035__postgres__sqlglot_noop__candidate_vs_candidate__sqlsolver,source_vs_candidate,candidate_vs_candidate,identity_sanity,cases/PERF/PERF_0035/sql/source.sql,runs/user/common_core_pg_noop_db_checker/candidate_sql/PERF_0035__postgres.sql,schemas/tpcds_perf0035_v0/postgres/ddl.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/PERF_0035/candidate.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/PERF_0035/candidate.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/PERF_0035/schema.sql,sqlsolver,jar_cli,UNKNOWN,unknown,completed,1385.1960269967094,30,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/PERF_0035/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_perf_0035/verifier/tools/sqlsolver/perf_0035__postgres__sqlglot_noop__candidate_vs_candidate__sqlsolver/raw_stdout.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/PERF_0035/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_perf_0035/verifier/tools/sqlsolver/perf_0035__postgres__sqlglot_noop__candidate_vs_candidate__sqlsolver/raw_stderr.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/PERF_0035/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_perf_0035/verifier/tools/sqlsolver/perf_0035__postgres__sqlglot_noop__candidate_vs_candidate__sqlsolver/sqlsolver_output.txt,false,true,false,false
PERF_0035,PERF,postgres,sqlglot_noop,noop,track_a_same_engine:PERF_0035:postgres,perf_0035__postgres__sqlglot_noop__source_vs_candidate__sqlsolver,source_vs_candidate,source_vs_candidate,method_candidate_verification,cases/PERF/PERF_0035/sql/source.sql,runs/user/common_core_pg_noop_db_checker/candidate_sql/PERF_0035__postgres.sql,schemas/tpcds_perf0035_v0/postgres/ddl.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/PERF_0035/source.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/PERF_0035/candidate.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/PERF_0035/schema.sql,sqlsolver,jar_cli,UNKNOWN,unknown,completed,1412.1086800005287,30,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/PERF_0035/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_perf_0035/verifier/tools/sqlsolver/perf_0035__postgres__sqlglot_noop__source_vs_candidate__sqlsolver/raw_stdout.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/PERF_0035/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_perf_0035/verifier/tools/sqlsolver/perf_0035__postgres__sqlglot_noop__source_vs_candidate__sqlsolver/raw_stderr.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/PERF_0035/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_perf_0035/verifier/tools/sqlsolver/perf_0035__postgres__sqlglot_noop__source_vs_candidate__sqlsolver/sqlsolver_output.txt,false,true,false,false
PERF_0052,PERF,postgres,sqlglot_noop,noop,track_a_same_engine:PERF_0052:postgres,perf_0052__postgres__sqlglot_noop__source_vs_source__sqlsolver,source_vs_candidate,source_vs_source,identity_sanity,cases/PERF/PERF_0052/sql/source.sql,runs/user/common_core_pg_noop_db_checker/candidate_sql/PERF_0052__postgres.sql,schemas/tpcds_perf0052_v0/postgres/ddl.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/PERF_0052/source.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/PERF_0052/source.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/PERF_0052/schema.sql,sqlsolver,jar_cli,UNKNOWN,unknown,completed,3928.3446059562266,30,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/PERF_0052/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_perf_0052/verifier/tools/sqlsolver/perf_0052__postgres__sqlglot_noop__source_vs_source__sqlsolver/raw_stdout.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/PERF_0052/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_perf_0052/verifier/tools/sqlsolver/perf_0052__postgres__sqlglot_noop__source_vs_source__sqlsolver/raw_stderr.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/PERF_0052/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_perf_0052/verifier/tools/sqlsolver/perf_0052__postgres__sqlglot_noop__source_vs_source__sqlsolver/sqlsolver_output.txt,false,true,false,false
PERF_0052,PERF,postgres,sqlglot_noop,noop,track_a_same_engine:PERF_0052:postgres,perf_0052__postgres__sqlglot_noop__candidate_vs_candidate__sqlsolver,source_vs_candidate,candidate_vs_candidate,identity_sanity,cases/PERF/PERF_0052/sql/source.sql,runs/user/common_core_pg_noop_db_checker/candidate_sql/PERF_0052__postgres.sql,schemas/tpcds_perf0052_v0/postgres/ddl.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/PERF_0052/candidate.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/PERF_0052/candidate.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/PERF_0052/schema.sql,sqlsolver,jar_cli,UNKNOWN,unknown,completed,3850.153086008504,30,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/PERF_0052/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_perf_0052/verifier/tools/sqlsolver/perf_0052__postgres__sqlglot_noop__candidate_vs_candidate__sqlsolver/raw_stdout.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/PERF_0052/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_perf_0052/verifier/tools/sqlsolver/perf_0052__postgres__sqlglot_noop__candidate_vs_candidate__sqlsolver/raw_stderr.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/PERF_0052/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_perf_0052/verifier/tools/sqlsolver/perf_0052__postgres__sqlglot_noop__candidate_vs_candidate__sqlsolver/sqlsolver_output.txt,false,true,false,false
PERF_0052,PERF,postgres,sqlglot_noop,noop,track_a_same_engine:PERF_0052:postgres,perf_0052__postgres__sqlglot_noop__source_vs_candidate__sqlsolver,source_vs_candidate,source_vs_candidate,method_candidate_verification,cases/PERF/PERF_0052/sql/source.sql,runs/user/common_core_pg_noop_db_checker/candidate_sql/PERF_0052__postgres.sql,schemas/tpcds_perf0052_v0/postgres/ddl.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/PERF_0052/source.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/PERF_0052/candidate.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/PERF_0052/schema.sql,sqlsolver,jar_cli,UNKNOWN,unknown,completed,3628.6827579606324,30,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/PERF_0052/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_perf_0052/verifier/tools/sqlsolver/perf_0052__postgres__sqlglot_noop__source_vs_candidate__sqlsolver/raw_stdout.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/PERF_0052/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_perf_0052/verifier/tools/sqlsolver/perf_0052__postgres__sqlglot_noop__source_vs_candidate__sqlsolver/raw_stderr.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/PERF_0052/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_perf_0052/verifier/tools/sqlsolver/perf_0052__postgres__sqlglot_noop__source_vs_candidate__sqlsolver/sqlsolver_output.txt,false,true,false,false
PERF_0054,PERF,postgres,sqlglot_noop,noop,track_a_same_engine:PERF_0054:postgres,perf_0054__postgres__sqlglot_noop__source_vs_source__sqlsolver,source_vs_candidate,source_vs_source,identity_sanity,cases/PERF/PERF_0054/sql/source.sql,runs/user/common_core_pg_noop_db_checker/candidate_sql/PERF_0054__postgres.sql,schemas/tpcds_perf0054_v0/postgres/ddl.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/PERF_0054/source.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/PERF_0054/source.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/PERF_0054/schema.sql,sqlsolver,jar_cli,EQ,equivalent,completed,1002.0135069498792,30,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/PERF_0054/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_perf_0054/verifier/tools/sqlsolver/perf_0054__postgres__sqlglot_noop__source_vs_source__sqlsolver/raw_stdout.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/PERF_0054/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_perf_0054/verifier/tools/sqlsolver/perf_0054__postgres__sqlglot_noop__source_vs_source__sqlsolver/raw_stderr.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/PERF_0054/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_perf_0054/verifier/tools/sqlsolver/perf_0054__postgres__sqlglot_noop__source_vs_source__sqlsolver/sqlsolver_output.txt,false,true,false,false
PERF_0054,PERF,postgres,sqlglot_noop,noop,track_a_same_engine:PERF_0054:postgres,perf_0054__postgres__sqlglot_noop__candidate_vs_candidate__sqlsolver,source_vs_candidate,candidate_vs_candidate,identity_sanity,cases/PERF/PERF_0054/sql/source.sql,runs/user/common_core_pg_noop_db_checker/candidate_sql/PERF_0054__postgres.sql,schemas/tpcds_perf0054_v0/postgres/ddl.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/PERF_0054/candidate.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/PERF_0054/candidate.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/PERF_0054/schema.sql,sqlsolver,jar_cli,EQ,equivalent,completed,969.4994119927287,30,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/PERF_0054/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_perf_0054/verifier/tools/sqlsolver/perf_0054__postgres__sqlglot_noop__candidate_vs_candidate__sqlsolver/raw_stdout.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/PERF_0054/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_perf_0054/verifier/tools/sqlsolver/perf_0054__postgres__sqlglot_noop__candidate_vs_candidate__sqlsolver/raw_stderr.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/PERF_0054/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_perf_0054/verifier/tools/sqlsolver/perf_0054__postgres__sqlglot_noop__candidate_vs_candidate__sqlsolver/sqlsolver_output.txt,false,true,false,false
PERF_0054,PERF,postgres,sqlglot_noop,noop,track_a_same_engine:PERF_0054:postgres,perf_0054__postgres__sqlglot_noop__source_vs_candidate__sqlsolver,source_vs_candidate,source_vs_candidate,method_candidate_verification,cases/PERF/PERF_0054/sql/source.sql,runs/user/common_core_pg_noop_db_checker/candidate_sql/PERF_0054__postgres.sql,schemas/tpcds_perf0054_v0/postgres/ddl.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/PERF_0054/source.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/PERF_0054/candidate.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/PERF_0054/schema.sql,sqlsolver,jar_cli,EQ,equivalent,completed,1015.1332160457969,30,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/PERF_0054/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_perf_0054/verifier/tools/sqlsolver/perf_0054__postgres__sqlglot_noop__source_vs_candidate__sqlsolver/raw_stdout.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/PERF_0054/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_perf_0054/verifier/tools/sqlsolver/perf_0054__postgres__sqlglot_noop__source_vs_candidate__sqlsolver/raw_stderr.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/PERF_0054/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_perf_0054/verifier/tools/sqlsolver/perf_0054__postgres__sqlglot_noop__source_vs_candidate__sqlsolver/sqlsolver_output.txt,false,true,false,false
PERF_0056,PERF,postgres,sqlglot_noop,noop,track_a_same_engine:PERF_0056:postgres,perf_0056__postgres__sqlglot_noop__source_vs_source__sqlsolver,source_vs_candidate,source_vs_source,identity_sanity,cases/PERF/PERF_0056/sql/source.sql,runs/user/common_core_pg_noop_db_checker/candidate_sql/PERF_0056__postgres.sql,schemas/tpcds_perf0056_v0/postgres/ddl.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/PERF_0056/source.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/PERF_0056/source.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/PERF_0056/schema.sql,sqlsolver,jar_cli,EQ,equivalent,completed,1128.0006270390004,30,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/PERF_0056/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_perf_0056/verifier/tools/sqlsolver/perf_0056__postgres__sqlglot_noop__source_vs_source__sqlsolver/raw_stdout.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/PERF_0056/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_perf_0056/verifier/tools/sqlsolver/perf_0056__postgres__sqlglot_noop__source_vs_source__sqlsolver/raw_stderr.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/PERF_0056/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_perf_0056/verifier/tools/sqlsolver/perf_0056__postgres__sqlglot_noop__source_vs_source__sqlsolver/sqlsolver_output.txt,false,true,false,false
PERF_0056,PERF,postgres,sqlglot_noop,noop,track_a_same_engine:PERF_0056:postgres,perf_0056__postgres__sqlglot_noop__candidate_vs_candidate__sqlsolver,source_vs_candidate,candidate_vs_candidate,identity_sanity,cases/PERF/PERF_0056/sql/source.sql,runs/user/common_core_pg_noop_db_checker/candidate_sql/PERF_0056__postgres.sql,schemas/tpcds_perf0056_v0/postgres/ddl.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/PERF_0056/candidate.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/PERF_0056/candidate.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/PERF_0056/schema.sql,sqlsolver,jar_cli,EQ,equivalent,completed,1124.8115189373493,30,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/PERF_0056/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_perf_0056/verifier/tools/sqlsolver/perf_0056__postgres__sqlglot_noop__candidate_vs_candidate__sqlsolver/raw_stdout.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/PERF_0056/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_perf_0056/verifier/tools/sqlsolver/perf_0056__postgres__sqlglot_noop__candidate_vs_candidate__sqlsolver/raw_stderr.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/PERF_0056/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_perf_0056/verifier/tools/sqlsolver/perf_0056__postgres__sqlglot_noop__candidate_vs_candidate__sqlsolver/sqlsolver_output.txt,false,true,false,false
PERF_0056,PERF,postgres,sqlglot_noop,noop,track_a_same_engine:PERF_0056:postgres,perf_0056__postgres__sqlglot_noop__source_vs_candidate__sqlsolver,source_vs_candidate,source_vs_candidate,method_candidate_verification,cases/PERF/PERF_0056/sql/source.sql,runs/user/common_core_pg_noop_db_checker/candidate_sql/PERF_0056__postgres.sql,schemas/tpcds_perf0056_v0/postgres/ddl.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/PERF_0056/source.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/PERF_0056/candidate.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/PERF_0056/schema.sql,sqlsolver,jar_cli,EQ,equivalent,completed,1141.9173140311614,30,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/PERF_0056/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_perf_0056/verifier/tools/sqlsolver/perf_0056__postgres__sqlglot_noop__source_vs_candidate__sqlsolver/raw_stdout.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/PERF_0056/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_perf_0056/verifier/tools/sqlsolver/perf_0056__postgres__sqlglot_noop__source_vs_candidate__sqlsolver/raw_stderr.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/PERF_0056/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_perf_0056/verifier/tools/sqlsolver/perf_0056__postgres__sqlglot_noop__source_vs_candidate__sqlsolver/sqlsolver_output.txt,false,true,false,false
PERF_0062,PERF,postgres,sqlglot_noop,noop,track_a_same_engine:PERF_0062:postgres,perf_0062__postgres__sqlglot_noop__source_vs_source__sqlsolver,source_vs_candidate,source_vs_source,identity_sanity,cases/PERF/PERF_0062/sql/source.sql,runs/user/common_core_pg_noop_db_checker/candidate_sql/PERF_0062__postgres.sql,schemas/tpcds_perf0062_v0/postgres/ddl.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/PERF_0062/source.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/PERF_0062/source.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/PERF_0062/schema.sql,sqlsolver,jar_cli,,timeout,timeout,30084.965733927675,30,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/PERF_0062/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_perf_0062/verifier/tools/sqlsolver/perf_0062__postgres__sqlglot_noop__source_vs_source__sqlsolver/raw_stdout.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/PERF_0062/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_perf_0062/verifier/tools/sqlsolver/perf_0062__postgres__sqlglot_noop__source_vs_source__sqlsolver/raw_stderr.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/PERF_0062/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_perf_0062/verifier/tools/sqlsolver/perf_0062__postgres__sqlglot_noop__source_vs_source__sqlsolver/sqlsolver_output.txt,false,true,false,false
